11100.0,1519733614.6329999
11111.0,1519733614.802
11112.0,1519733630.059
11121.0,1519733630.0610001
11130.0,1519733685.7690001
11121.0,1519733686.908
11130.0,1519733728.2920001
11121.0,1519733729.487
11130.0,1519733782.539
