11100.0,1499329616.881
11111.0,1499329617.0309999
11112.0,1499329632.3399999
11121.0,1499329632.3410001
11130.0,1499329666.822
11121.0,1499329668.5420001
11130.0,1499329696.0409999
11121.0,1499329697.5899999
11130.0,1499329735.4189999
