11100.0,1499333851.152
11111.0,1499333851.309
11112.0,1499333866.586
11121.0,1499333866.5869999
11130.0,1499333904.2190001
11121.0,1499333906.1170001
11130.0,1499333945.1889999
11121.0,1499333947.1530001
11130.0,1499333994.5610001
