11100.0,1499339004.4579999
11111.0,1499339004.6110001
11112.0,1499339019.891
11121.0,1499339019.892
11130.0,1499339054.322
11121.0,1499339055.648
11130.0,1499339081.8069999
11121.0,1499339083.3540001
11130.0,1499339117.5050001
