11100.0,1519735198.8199999
11111.0,1519735199.0150001
11112.0,1519735214.2820001
11121.0,1519735214.283
11130.0,1519735301.753
11121.0,1519735303.1559999
11130.0,1519735403.096
11121.0,1519735404.201
11130.0,1519735506.891
